date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:57:28	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:30%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-bus-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-bus-3.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:29	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:31%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/overlay-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/overlay-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:30	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:32%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/overlay-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/overlay-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:30	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:33%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/overlay-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/overlay-3.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:31	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:33%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/overlay-4.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/overlay-4.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:32	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:34%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/overlay-5.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/overlay-5.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:32	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:34%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/overlay-6.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/overlay-6.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:33	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:35%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-box.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-box.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:34	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:36%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-box-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-box-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:34	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-border-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-border-3.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:35	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:38%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-quote.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-quote.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:36	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:38%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-quote-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-quote-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:37	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:39%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-container.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-container.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:37	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:40%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:38	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:40%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:39	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:41%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-3.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:40	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:42%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-4.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-4.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:40	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:42%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-5.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dots-5.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:41	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:43%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dotted-map.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dotted-map.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:41	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:44%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-dotted-map-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-dotted-map-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:42	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:44%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-city.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-city.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:43	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:45%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-city-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-city-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:44	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:46%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/bg-lines.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/bg-lines.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:45	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:47%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-city-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-city-3.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:45	8426/8426	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-10.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-10.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:45	1068/1068	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-11.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-11.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:46	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:48%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-12.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-12.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:47	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:49%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-13.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-13.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:47	7193/7193	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-20.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-20.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:47	1283/1283	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-21.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-21.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:48	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:50%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-6.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-6.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:48	654/654	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-7.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-7.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:49	486/486	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-22.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-22.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:49	988/988	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-23.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-23.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:49	5451/5451	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-24.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-24.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:49	1916/1916	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-17.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-17.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:49	35177/35177	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-18.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-18.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:50	217/217	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-quote-3.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-quote-3.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:50	46531/46531	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-11.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-11.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:50	23673/23673	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/pattern-13.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/pattern-13.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:50	46531/46531	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-8.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-8.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:51	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:53%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/instagram1-6.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/instagram1-6.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:52	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:54%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/instagram1-7.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/instagram1-7.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:52	46522/46522	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/banner/banner-h1-6.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/banner/banner-h1-6.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:52	28807/28807	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/home2-banner-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/home2-banner-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:52	17971/17971	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/project-h2-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/project-h2-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:52	1794/1794	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/mask-style1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/mask-style1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:53	262/262	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-check-round.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-check-round.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:53	259/259	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-check-round2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-check-round2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:54	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:56%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/about2-7.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/about2-7.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:55	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:57%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/icon-text-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/icon-text-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:55	198518/198518	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/about-h1-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/about-h1-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:55	4869/4869	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/about-h2-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/about-h2-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:56	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:58%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/main-slider/slide-shape-bottom.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/main-slider/slide-shape-bottom.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:57	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:57:59%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/main-slider/slide-shape-bottom2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/main-slider/slide-shape-bottom2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:57	40212/40212	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:49:17%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/service-h1-bg-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/service-h1-bg-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:57	27739/27739	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:49:17%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/service-h1-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/service-h1-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:57	1416/1416	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/service/mask.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/service/mask.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:57	1069/1069	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:38%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/service/mask-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/service/mask-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:58	135781/135781	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:49:17%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/cta-h3-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/cta-h3-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:58	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:00%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/home4-process-bg.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/home4-process-bg.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:58	16814/16814	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/funfact-h2-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/funfact-h2-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:58	13787/13787	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2006:49:17%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/testimonial-bg-2.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/testimonial-bg-2.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:59	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:01%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:57:59	502/502	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-h3-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-h3-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:00	86910/86910	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/background/process-bg.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/background/process-bg.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:00	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:02%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/testimonial-pattrn1-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/testimonial-pattrn1-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:00	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:03%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/shape-style44.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/shape-style44.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:00	11427/11427	---M--	200	added ('OK')	image/jpeg	date:Thu,%2027%20Nov%202025%2007:48:38%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/wcu-h2-1.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/wcu-h2-1.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:01	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:03%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/resource/blog3-mask1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/resource/blog3-mask1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:01	28807/28807	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202025%2007:27:09%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-1.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-h2-1.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:01	25612/25612	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202025%2007:48:37%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-h1-2.png	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-h1-2.png	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
20:58:02	1755/1755	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2017:58:04%20GMT	https://html.kodesolution.com/2025/digiplus-html/images/icons/footer-bg.jpg	C:/My%20Web%20Sites/Anasi%20Marketing/html.kodesolution.com/2025/digiplus-html/images/icons/footer-bg.jpg	(from https://html.kodesolution.com/2025/digiplus-html/css/style.css)
